Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lebanon,LBN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,1700,1920,2220,2610,3160,3720,4000,4250,4490,4600,4460,4200,3790,4730,4890,4860,5410,6060,6870,7470,7560,7560,7640,7550,7300,7250,7490,7750,7420,5370,
Liberia,LBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,180,210,250,290,330,390,430,460,520,570,650,650,650,640,640,630,610,570,
Libya,LBY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,5160,5140,6860,8600,10400,12200,12090,12380,4690,11550,10750,7610,5690,4550,5410,6800,7720,4960,
St. Lucia,LCA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1530,1510,1660,1940,2500,2830,3330,3570,3730,3850,4400,4420,4510,4650,4850,4760,4930,5150,5250,4990,5010,5370,6000,6230,7260,7500,8090,8020,8170,8820,8850,8790,8840,8740,9430,10060,10720,10950,8560,
Latin America & Caribbean,LCN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,488.7357183,503.3286046,538.342226,573.2170773,610.0068995,668.8028093,734.939863,888.9960993,1129.632105,1308.708407,1388.289158,1427.61064,1557.036994,1831.651814,2131.163398,2317.868996,2202.74666,1940.86795,1852.358384,1791.86776,1859.145048,2003.627389,2149.091477,2149.744773,2209.783591,2397.186991,2708.779569,2953.63228,3330.335325,3570.821452,3948.854558,4271.907433,4251.665407,4055.495933,4151.557585,4035.357732,3784.228063,3772.93869,4092.309496,4581.623881,5275.776515,6155.484047,7096.57965,7266.158626,8049.575194,8873.430859,9788.23556,10197.81418,10091.68721,9129.03705,8413.952248,8301.253717,8634.307199,8740.010264,7611.83675,
Least developed countries: UN classification,LDC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,231.4458706,260.3328546,301.7478657,318.9034927,321.4923659,310.0226134,306.8119958,283.7633962,273.1301833,249.7896636,262.1169645,274.0429811,287.9081352,286.5899333,288.516278,299.1845464,306.0323987,317.7685068,341.3443446,392.0820864,445.4780692,497.0759067,568.2993671,659.4662615,718.7447885,768.971186,819.1141456,888.987494,962.2188253,1008.497851,999.6714035,984.7085756,993.4743932,1044.975043,1089.642448,1061.826778,
Low income,LIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5648061,460.8124182,401.1034156,402.1343263,404.7090743,415.1109618,403.5688205,398.4266296,403.3821204,421.9648155,444.4516306,481.5199393,550.2819857,616.4515255,693.5258329,793.3963353,911.435969,997.4364839,1055.559616,826.5202337,713.3452079,685.2665759,705.0680895,686.9847329,662.9443521,649.3921955,659.1108417,683.2066421,668.8154235,
Liechtenstein,LIE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,5120,6500,8210,10150,11190,12370,14760,18510,22610,22620,20320,18770,19020,19730,22870,31170,41490,43620,45470,47570,54350,56680,62010,70050,78570,80150,77660,78660,78870,68260,65050,68450,78700,92710,104050,112190,121900,116440,,,,,,,,,,,,
Sri Lanka,LKA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,130,130,130,150,170,160,170,170,170,180,210,250,270,260,260,240,260,280,300,310,310,330,370,410,430,460,440,460,490,550,600,640,690,740,800,820,840,870,830,840,940,1060,1210,1360,1550,1790,2010,2410,2850,3360,3490,3640,3760,3810,3870,4040,4010,3720,
Lower middle income,LMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,114.099921,115.2411984,124.7622222,134.6526527,141.1277395,151.6708075,176.5926827,220.4334084,263.5520886,289.253507,303.8502432,329.5851036,372.5700024,427.7752705,476.9954613,509.6056515,508.1593129,484.2771795,491.8785275,511.7123785,540.3260765,555.1780675,533.1797512,528.0941123,505.2765982,507.7223249,492.1667982,506.3478742,543.0581264,594.4536625,617.0479323,578.6479179,581.5927488,588.3348337,611.0802072,626.3233285,691.4408807,802.1216941,917.4184957,1038.45106,1206.459187,1385.380415,1508.074203,1654.459999,1821.138744,2021.049479,2126.067374,2164.369111,2126.866619,2135.444729,2177.931276,2292.285014,2361.985761,2217.149029,
Low & middle income,LMY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,142.8270652,156.8790648,170.6541551,178.566537,178.9896031,183.6127214,199.8174736,216.369706,228.7028773,246.5679495,294.3849358,365.124864,432.1103016,454.2685437,472.7478506,508.1998125,583.3002533,665.6738061,718.8548589,715.4862617,676.3840005,662.5016381,670.5737847,703.6235567,760.0992882,803.7849439,796.6042221,826.7624068,816.8698445,856.5446401,881.1710621,929.0607741,999.1435345,1098.135053,1167.775362,1128.497344,1109.404457,1146.725916,1155.267662,1174.810206,1277.298566,1485.159485,1726.299786,2000.710396,2363.214314,2780.536973,2991.027618,3329.793514,3678.416511,4149.973016,4486.926724,4629.993936,4511.789013,4418.700349,4495.398209,4801.583436,5036.261298,4843.286403,
Lesotho,LSO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,80,80,80,80,90,90,100,150,220,230,280,310,340,400,440,510,610,540,490,410,390,420,500,520,550,580,650,660,680,690,700,690,620,610,580,640,590,670,810,1020,1130,1300,1290,1190,1270,1360,1500,1460,1350,1310,1270,1190,1230,1290,1100,
Late-demographic dividend,LTE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,200.0470004,197.2521797,201.7470128,223.8271603,249.1544142,265.6860361,290.6768257,350.9055996,422.4852355,484.6331885,498.3837282,531.8239283,579.8507733,668.1969555,744.5565025,767.0058427,747.4304346,696.4248058,713.058619,731.2946719,795.2464267,872.6062422,958.750512,991.53585,1000.532657,1057.885379,1081.08585,1107.904472,1184.34921,1349.78266,1555.406037,1703.044224,1650.589146,1587.856253,1632.117444,1643.021061,1720.207523,1915.376542,2273.64247,2688.412061,3188.220939,3873.783283,4697.950337,5131.850645,5764.732168,6495.139209,7457.702412,8250.477575,8652.605587,8475.413848,8316.534895,8521.073763,9312.554204,9980.737246,9860.565117,
Lithuania,LTU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2860,2980,3210,3450,3820,4700,6010,7560,8800,10600,12680,12460,12570,13320,14100,15340,16070,15190,14890,15280,17470,19060,19620,
Luxembourg,LUX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1630,1680,1870,1920,2020,2070,2240,2560,3220,3440,4050,5200,6850,7890,8470,9030,10600,12870,15390,15400,14850,13410,12990,13050,15520,19980,25870,28540,31330,35170,38990,40050,41330,45760,48560,49360,46350,46520,45690,45000,42520,46050,62680,73180,71370,85730,86000,70650,77640,79210,87950,85160,86760,73530,73730,75800,79540,77110,81110,
Latvia,LVA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,2870,2990,3320,3600,3940,4670,5830,7390,8930,11230,13530,14120,12650,12740,13800,14850,15340,15110,14800,14870,16550,17810,17890,
"Macao SAR, China",MAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,4770,4600,5220,6510,7490,8080,8980,9990,12570,14310,16030,17430,17490,17330,15700,14640,14720,15760,16290,17840,22220,23950,26190,34150,33780,36100,45260,54490,60790,69510,72140,62080,63700,69960,76480,75690,,
St. Martin (French part),MAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,220,240,250,270,290,350,440,540,580,600,650,780,980,960,940,790,730,680,770,860,1080,1110,1160,1240,1270,1230,1350,1300,1510,1460,1460,1410,1390,1400,1370,1540,1830,2070,2240,2380,2700,2880,2930,3000,2980,3090,3060,3020,2880,2880,3090,3200,3020,
Monaco,MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,580,510,490,500,590,710,910,1120,1280,1440,1870,1950,2380,2730,3140,3620,3740,3300,3180,3330,3920,4580,4560,
Madagascar,MDG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,130,130,140,140,150,160,170,170,180,180,190,210,260,310,300,310,310,390,500,510,520,480,430,400,400,370,340,300,310,280,290,290,290,280,300,300,300,280,290,300,280,340,340,340,330,380,450,470,470,480,500,520,520,490,470,470,500,520,470,
Maldives,MDV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,1860,1980,2070,2240,2620,3400,3770,3460,4540,4480,5420,5460,5960,6590,6630,6800,7320,7650,8070,8600,9210,9640,6490,
Middle East & North Africa,MEA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.29326,2709.208641,2880.326741,2897.334188,2895.707419,3061.306157,3166.176811,3133.306001,3358.50824,3856.860509,4382.409356,5015.376544,5768.407994,6712.251776,6961.771415,7405.118173,7534.322674,8294.498546,8694.382325,8657.664479,7984.332403,7593.104314,7185.145828,7331.426506,7471.425673,6892.357152,
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,360,390,440,480,510,560,610,640,680,730,820,990,1210,1460,1540,1480,1590,1890,2560,3270,3000,2400,2200,2270,2080,2040,2090,2370,2790,3250,3770,4490,5310,4790,4620,4660,5000,5510,6210,6740,7100,7360,7820,8050,8690,9250,9780,8820,9040,9310,10050,10270,10500,10160,9390,8920,9180,9470,8480,
Marshall Islands,MHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070,2690,2590,2690,2830,2960,3110,3100,3130,3280,3440,3310,3450,3280,3470,3550,3570,3470,3880,4040,4290,4250,4440,4840,5050,4940,
Middle income,MIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,135.4227429,146.0573147,160.7653759,175.0340755,183.2747208,183.6456878,188.4084767,205.2786758,222.42673,235.1781285,253.7018036,303.1506537,376.0627431,444.9270854,467.7163132,486.6107925,523.5057508,601.1444279,686.5597649,742.164666,739.3451929,699.5988558,686.1389072,694.7257151,727.5611276,783.8679045,829.2444082,822.7796892,856.8262409,847.9172407,891.4536547,919.1052308,972.6050885,1047.895158,1154.008924,1228.722464,1188.248348,1169.074593,1209.848481,1218.677129,1239.16855,1348.598455,1570.264541,1828.826176,2123.334214,2512.75864,2961.396007,3187.312104,3556.740072,3964.220945,4497.813754,4876.42147,5037.606606,4914.605545,4819.903465,4912.136766,5257.170261,5522.640711,5317.700254,
North Macedonia,MKD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1460,1400,1790,2190,2220,2010,1910,1920,1820,1850,2110,2590,3020,3350,3620,4370,4650,4740,4840,4770,5030,5220,5130,5000,4940,5500,5890,5750,
Mali,MLI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,60,60,70,80,90,100,120,140,160,170,220,250,240,200,170,160,180,200,240,290,290,290,320,330,320,280,270,270,280,280,290,280,300,290,350,400,460,500,530,610,660,700,730,730,780,810,800,780,770,830,870,830,
Malta,MLT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,1090,1260,1560,1990,2120,2320,2660,3300,4280,4670,4550,3940,3830,3690,4000,4930,6260,6910,7600,7940,8720,8570,8600,9250,10010,10530,10260,10710,11400,10950,10710,12170,14100,15660,16350,17580,20410,20310,21370,22120,22160,23370,24560,25230,23590,24140,27090,28340,25860,
Myanmar,MMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,30,30,20,20,10,10,20,20,20,20,20,30,40,40,40,30,30,30,30,30,30,40,30,40,40,40,40,40,40,50,60,70,90,120,130,120,120,130,140,130,150,170,200,230,270,350,460,620,800,990,1160,1210,1170,1200,1180,1220,1270,1350,
Middle East & North Africa (excluding high income),MNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.962093,1456.699955,1583.786274,1637.731812,1693.273871,1773.821913,1826.891349,1809.879276,1891.385636,2145.051088,2420.269776,2756.547687,3223.127756,3794.36502,4167.084403,4522.580246,4279.932059,4565.983186,4625.61051,4482.299045,4039.429279,3957.273191,3730.338048,3572.583459,3462.47847,3096.370136,
Montenegro,MNE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,2440,3100,3660,4320,5120,6470,6740,6920,7260,7000,7330,7320,7250,7090,7400,8430,9130,7900,
Mongolia,MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,1440,1320,1230,1350,1520,1690,1590,1430,1200,810,510,430,460,550,580,520,480,470,480,530,610,760,900,1120,1410,1800,1790,2000,2590,3650,4330,4210,3800,3490,3240,3690,3850,3740,
Northern Mariana Islands,MNP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,190,190,210,250,290,330,320,320,290,320,360,400,420,460,500,540,520,540,600,670,690,640,530,470,460,490,460,
Mauritania,MRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,180,230,260,260,270,290,280,290,280,290,340,480,510,540,550,570,640,710,720,670,640,610,580,610,670,740,760,730,810,920,970,870,900,970,870,830,820,730,650,650,710,800,940,1140,1220,1380,1450,1500,1600,1760,1850,1750,1640,1510,1530,1640,1720,1670,
Mauritius,MUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,1010,1220,1240,1280,1190,1070,1030,1060,1250,1620,2060,2220,2430,2620,2990,3120,3230,3470,3780,3900,3780,3660,3900,3970,3960,4410,5170,5600,5930,6490,7400,7800,8080,8400,9550,10520,10820,10700,10640,10980,12270,12890,10230,
Malawi,MWI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,50,50,50,50,60,60,60,60,60,70,80,90,110,130,130,130,150,170,190,190,180,170,170,160,150,150,160,160,180,210,200,220,160,160,170,200,200,180,160,140,170,220,300,300,310,330,370,410,450,490,460,410,370,350,340,370,430,550,580,
Malaysia,MYS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,240,250,270,300,320,330,340,350,370,390,440,570,750,860,920,970,1130,1450,1790,1930,1860,1810,1950,1920,1860,1960,2140,2260,2400,2560,2880,3230,3600,4050,4500,4620,3640,3380,3460,3550,3790,4160,4740,5270,5840,6630,7510,7600,8260,9050,10180,10840,11140,10680,10150,9950,10650,11260,10570,
North America,NAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,3189.391841,3317.425398,3503.426098,3762.63503,4066.786621,4235.245727,4594.909915,4911.483028,5063.428791,5434.191342,6066.897743,7043.369467,7711.497198,8213.9767,8648.617671,9256.556089,10385.37579,11773.61469,12913.0085,13853.15946,13709.85015,14045.98198,15624.46594,16835.75554,18419.71169,20615.63533,22630.71459,22875.59775,23149.45515,23355.70249,24713.56747,25400.25387,26624.42665,27959.60761,29149.24781,30110.34445,30855.6522,32453.79747,34661.7517,35384.66795,35968.91013,38420.67399,42193.45011,45073.87517,46945.47112,47993.84603,48763.16799,47382.03288,48687.29848,50295.41868,52616.5579,53872.35625,55450.94926,55739.27167,55805.20601,57600.93867,61624.43965,63980.41037,62025.97655,
Namibia,NAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1980,1840,1670,1320,1340,1600,1690,1850,1990,2150,2300,2200,2270,2460,2510,2500,2370,2240,2240,2090,2010,2280,2900,3530,4030,4230,4320,4250,4500,5130,5730,5950,5790,5310,4740,4620,4920,5160,4500,
New Caledonia,NCL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,1830,2160,2520,3220,3420,3780,4000,5280,6400,6440,6580,6980,6900,7980,7940,7160,5920,5480,5510,6170,8070,13270,14540,14760,15200,16070,15880,16320,17720,18240,17810,14520,13650,13210,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,150,160,160,170,170,170,160,150,150,160,150,160,210,230,220,230,280,350,410,390,360,290,210,220,250,270,330,320,340,360,420,390,300,260,240,240,250,240,220,220,220,250,280,330,360,380,440,480,520,520,550,570,590,560,530,520,570,590,550,
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,100,110,110,110,110,100,100,120,170,180,200,220,340,400,510,560,560,640,760,970,1260,1450,1130,970,790,710,680,550,560,510,510,360,310,310,390,440,440,460,470,530,630,710,870,1030,1350,1610,1970,2050,2150,2180,2440,2690,2940,2820,2430,2090,1960,2030,2000,
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,140,150,160,200,230,290,290,310,310,320,330,380,510,570,600,680,650,500,600,660,680,680,700,690,750,860,680,360,310,220,240,290,450,610,880,880,880,930,960,970,960,1000,1080,1160,1200,1290,1390,1380,1460,1570,1670,1740,1830,1890,1960,2030,1970,1900,1850,
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1220,1310,1460,1700,1840,2000,2230,2550,2890,3290,3850,5070,6370,7630,8350,9100,10460,12760,14830,14000,12350,11070,10730,10330,11690,14720,18570,19540,20320,21280,23520,24040,25370,27690,29750,29800,28260,28670,28840,27420,27090,31030,37390,42110,45950,49150,52770,53840,54070,54590,52980,52980,52000,49850,46930,47160,51320,53230,51070,
Norway,NOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1610,1710,1860,2050,2240,2470,2630,2850,3120,3570,4230,5320,6750,8380,9150,9960,11110,13110,15650,16410,15750,14930,15140,15710,17550,20830,23970,25080,26500,27820,30780,30210,30850,32690,35790,37910,36100,35540,36540,38220,39890,44750,54140,63830,70020,78470,87470,87830,88490,90330,99110,104190,104370,92910,81370,75650,80320,81640,78290,
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,50,50,50,50,70,80,70,70,70,70,80,80,100,110,120,120,120,130,140,160,150,140,160,160,170,180,200,210,210,210,200,190,200,200,210,220,210,220,230,240,240,260,280,310,340,370,430,480,540,630,770,860,880,890,880,990,1120,1230,1190,
Nauru,NRU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870,13000,14920,13690,12720,12340,14290,16620,15990,
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,6530,7670,8240,7860,7370,7010,6950,7860,10010,12550,13570,13640,12160,12050,12360,13400,15280,16730,17160,15790,15040,14080,13810,14170,16960,21500,25440,26400,28150,28630,29690,29680,32230,36700,39930,41680,40650,39440,38910,41680,42870,,
OECD members,OED,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1446.158999,1531.643637,1646.133868,1781.706687,1938.453336,2057.749341,2251.124473,2444.471944,2587.454899,2811.682294,3212.348578,3918.007748,4566.118827,5099.751817,5377.050543,5751.90637,6563.482244,7864.517011,9071.259044,9433.985614,8957.833047,8554.107996,8843.943631,9254.567699,10402.30836,12464.76285,15141.04249,15930.64653,16665.21498,17317.26869,18794.9316,19270.04625,20292.04706,21608.8779,22639.84368,22713.29599,21889.00602,22163.80214,23136.60824,23107.61106,22973.10256,24709.18416,28162.11454,30988.13565,32502.32841,33759.80848,35176.3065,34530.64391,35470.45082,36603.65109,37734.22073,38372.94755,38467.95608,37342.26101,36464.32324,36639.77394,39049.67832,40277.18992,38595.67486,
Oman,OMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,160,230,280,320,330,360,310,700,1510,2770,2720,2650,3070,3960,5480,6210,6160,6320,6560,5930,5390,5210,5660,5710,6040,6510,6280,6160,6270,6470,6810,6530,6370,7070,7830,8000,8290,9410,10690,12660,14560,17430,17740,16080,18620,22270,23340,21920,20160,18190,16130,16370,16430,15030,
Other small states,OSS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4213.376227,4713.56275,5714.584212,6865.723922,8308.339806,9776.253176,11188.35964,11032.82137,11524.02039,12475.16644,13799.01282,14880.08337,15113.7365,14099.33353,12991.32135,12281.65298,13033.73154,13614.91991,12307.74208,
Pakistan,PAK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,90,100,100,110,120,130,150,160,170,180,170,150,150,160,180,200,240,270,320,350,360,350,350,340,360,370,400,400,400,400,430,440,440,470,480,470,450,440,480,510,530,570,660,740,800,860,920,950,970,1030,1120,1210,1230,1260,1310,1400,1480,1410,1270,
Panama,PAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,490,530,550,590,630,670,710,770,810,890,960,1090,1220,1370,1350,1550,1790,2020,2260,2470,2630,2540,2570,2840,2910,3260,2750,2560,2640,2730,3010,3240,3410,3410,3570,3610,3680,3750,3880,3830,3940,4040,4460,4790,5100,5770,6540,6900,7260,8550,9540,10630,11190,12200,12780,13750,14490,14920,12420,
Peru,PER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,290,300,340,380,450,490,470,480,500,560,630,740,930,1080,1070,1020,870,910,1020,1170,1130,920,890,840,840,950,790,790,840,1220,1420,1550,1760,1950,2150,2280,2150,2030,1970,1900,1960,2080,2280,2540,2810,3210,3790,3970,4410,4970,5790,6420,6530,6340,6110,6060,6470,6790,6030,
Philippines,PHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,250,220,190,210,220,230,250,270,250,250,250,300,360,430,480,510,570,670,790,850,840,770,660,590,620,690,750,800,830,830,880,930,1050,1160,1320,1390,1310,1250,1180,1170,1130,1170,1290,1380,1490,1720,2010,2170,2370,2520,2860,3160,3330,3380,3450,3530,3710,3850,3430,
Palau,PLW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200,8810,9420,10350,10830,11780,11800,11090,11400,12270,12760,12870,14150,15860,16720,16540,17380,16710,14390,
Papua New Guinea,PNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,110,120,120,140,150,160,180,200,220,240,270,350,440,490,470,470,570,640,710,720,650,610,600,610,640,690,790,800,740,790,840,980,1030,950,930,850,720,630,570,510,480,470,540,650,790,1070,1400,1510,1740,1820,2270,2500,2990,2860,2710,2590,2600,2720,2720,
Poland,POL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080,2480,2760,3250,3840,4240,4360,4440,4670,4710,4900,5500,6250,7340,8460,9940,11980,12500,12740,12890,13160,13390,13560,13310,12720,12730,14150,15360,15260,
Pre-demographic dividend,PRE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,645.3718545,690.866586,732.6414616,719.7314258,624.7950556,594.9160148,589.1226909,630.5365091,651.3148261,615.5569705,749.0530441,401.350139,374.6952783,323.1689472,288.8572931,300.3116539,327.8546057,370.8020097,379.5925018,398.5680374,415.3438467,436.0934152,457.649741,475.2097544,585.9509407,677.7686286,819.4627545,972.0393066,1185.777884,1260.800756,1321.977749,1368.250227,1527.573032,1660.159503,1736.094829,1653.734202,1498.312054,1362.945573,1373.772422,1435.17022,1336.102851,
Puerto Rico,PRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,820,900,960,1060,1160,1240,1370,1560,1750,1910,2100,2380,2590,2660,2650,2740,2980,3390,3720,3890,3770,3670,3970,4280,4750,5350,5860,6050,5950,6300,6760,7100,7370,7820,8130,8510,8690,9590,10550,10950,11250,12170,14260,14750,15030,15860,16360,16580,16920,17670,18680,19170,19280,19420,19710,20000,21080,22060,21160,
"Korea, Dem. People's Rep.",PRK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,410,430,470,520,570,640,730,790,950,1070,1270,1700,2070,2210,2330,2430,2530,2870,3350,3420,3230,2830,2520,2530,3080,4160,5630,6320,7130,8180,9860,10100,10450,11210,12100,12370,12190,12260,12180,11850,11780,13290,16190,18600,19410,20860,22640,22990,23030,22770,21170,21380,21200,20460,19940,20060,22060,23200,21810,
Paraguay,PRY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,1840,1840,1730,1600,1440,1410,1330,1230,1350,1520,1840,2320,3080,3450,4070,4480,4750,5510,5810,5640,5400,5370,5600,5510,5180,
West Bank and Gaza,PSE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1630,1780,1800,1550,1370,1190,1370,1640,1780,1710,1790,2040,2250,2510,2880,3210,3470,3560,3670,3900,3930,4190,4270,3710,
